T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
28.264,8.352,70.256,0.4473333333333333,0,-0.2541710148596439,1.3825276861979345,0.3108132556397402
27.34166666666667,5.201666666666667,80.14,0.465,1,1.0696103196022295,0.36376032993521706,0.4698211092525042
26.181,3.3890000000000002,88.31,0.657,1,1.435483119705546,0.018841601036650266,0.8554924629058315
25.639999999999997,7.188571428571429,77.66357142857143,0.5871428571428572,1,0.2609073064231157,0.9418096140263644,-2.154734169160293
25.253333333333334,5.3133333333333335,81.105,0.5283333333333333,1,-0.08683778714397813,1.8524419281362265,-0.3584162863292445
26.206,6.979000000000001,77.088,0.48200000000000004,0,-0.15743556099786762,1.9531847061996852,-0.10417379023607372
25.793333333333333,5.372,80.36266666666667,0.516,1,0.08273900176001683,1.7244909881052652,0.1271339057149624
25.948333333333334,5.888333333333333,80.92333333333333,0.5116666666666666,1,-0.7644724705751547,-1.265985747508511,0.6451619476564273
25.775,6.007,77.275,0.495,1,-0.8605061245970501,-1.3346306750858483,-0.9862939838577924
25.148000000000003,6.740666666666667,77.23933333333335,0.526,1,-1.1678178910003627,-1.0745158329388977,-1.5947565021812191
24.92,9.426666666666666,69.27666666666666,0.44166666666666665,0,-1.5800247240082297,-0.3464216191571409,-2.2053724447281815
24.921,10.012,68.09200000000001,0.41600000000000004,0,-1.9437719339144315,0.12486949630785095,-1.3546886945718088
26.38416666666667,9.554166666666667,67.57333333333334,0.4008333333333334,0,-1.9877199487361938,0.1818109885413218,-1.2519089039855236
26.986666666666665,10.645,64.15333333333334,0.36833333333333335,0,-1.8776755445141204,0.41556002479428805,-1.3312782172233049
27.305,8.078999999999999,72.635,0.42400000000000004,0,-1.1438220402448804,-0.1936700063982046,0.23629009797815073
28.135333333333335,12.179333333333334,61.88866666666667,0.348,0,-1.8037124198354262,0.31972928689780555,-1.5042533674414456
26.505,7.081666666666667,76.51333333333334,0.5083333333333333,0,-0.5508979555626012,0.9923472751719177,0.4374934275700064
27.023000000000003,7.1530000000000005,75.205,0.479,0,-0.5015794858888082,0.9664986061232195,0.6879489761974862
27.74866666666667,8.248666666666667,72.70866666666666,0.4406666666666667,0,-0.435773647158073,0.8824732183617009,0.5459360425180794
